key,units_sold,day_1,day_2,day_3,day_4,day_5
16/04/13_9961.0,1017.0,495.0,2590.0,951.0,769.0,490.0
16/04/13_9984.0,495.0,2590.0,951.0,769.0,490.0,1237.0
16/05/11_8023.0,2590.0,951.0,769.0,490.0,1237.0,1930.0
16/05/11_8058.0,951.0,769.0,490.0,1237.0,1930.0,977.0
16/05/11_8063.0,769.0,490.0,1237.0,1930.0,977.0,439.0
16/05/11_8091.0,490.0,1237.0,1930.0,977.0,439.0,1762.0
16/05/11_8094.0,1237.0,1930.0,977.0,439.0,1762.0,1228.0
16/05/11_8095.0,1930.0,977.0,439.0,1762.0,1228.0,569.0
16/05/11_8121.0,977.0,439.0,1762.0,1228.0,569.0,466.0
16/05/11_8218.0,439.0,1762.0,1228.0,569.0,466.0,1049.0
16/05/11_8222.0,1762.0,1228.0,569.0,466.0,1049.0,1234.0
16/05/11_8317.0,1228.0,569.0,466.0,1049.0,1234.0,985.0
16/05/11_8319.0,569.0,466.0,1049.0,1234.0,985.0,1361.0
16/05/11_8392.0,466.0,1049.0,1234.0,985.0,1361.0,338.0
16/05/11_8398.0,1049.0,1234.0,985.0,1361.0,338.0,1356.0
16/05/11_8400.0,1234.0,985.0,1361.0,338.0,1356.0,1400.0
16/05/11_8422.0,985.0,1361.0,338.0,1356.0,1400.0,831.0
16/05/11_8438.0,1361.0,338.0,1356.0,1400.0,831.0,1362.0
16/05/11_8555.0,338.0,1356.0,1400.0,831.0,1362.0,111.0
16/05/11_8562.0,1356.0,1400.0,831.0,1362.0,111.0,622.0
16/05/11_8869.0,1400.0,831.0,1362.0,111.0,622.0,931.0
16/05/11_8911.0,831.0,1362.0,111.0,622.0,931.0,1834.0
16/05/11_8991.0,1362.0,111.0,622.0,931.0,1834.0,486.0
16/05/11_9001.0,111.0,622.0,931.0,1834.0,486.0,1080.0
16/05/11_9043.0,622.0,931.0,1834.0,486.0,1080.0,1255.0
16/05/11_9092.0,931.0,1834.0,486.0,1080.0,1255.0,369.0
16/05/11_9112.0,1834.0,486.0,1080.0,1255.0,369.0,1074.0
16/05/11_9132.0,486.0,1080.0,1255.0,369.0,1074.0,755.0
16/05/11_9147.0,1080.0,1255.0,369.0,1074.0,755.0,1554.0
16/05/11_9164.0,1255.0,369.0,1074.0,755.0,1554.0,941.0
16/05/11_9178.0,369.0,1074.0,755.0,1554.0,941.0,1056.0
16/05/11_9190.0,1074.0,755.0,1554.0,941.0,1056.0,637.0
16/05/11_9221.0,755.0,1554.0,941.0,1056.0,637.0,1214.0
16/05/11_9250.0,1554.0,941.0,1056.0,637.0,1214.0,740.0
16/05/11_9273.0,941.0,1056.0,637.0,1214.0,740.0,637.0
16/05/11_9279.0,1056.0,637.0,1214.0,740.0,637.0,952.0
16/05/11_9281.0,637.0,1214.0,740.0,637.0,952.0,759.0
16/05/11_9328.0,1214.0,740.0,637.0,952.0,759.0,580.0
16/05/11_9371.0,740.0,637.0,952.0,759.0,580.0,403.0
16/05/11_9425.0,637.0,952.0,759.0,580.0,403.0,715.0
16/05/11_9430.0,952.0,759.0,580.0,403.0,715.0,585.0
16/05/11_9432.0,759.0,580.0,403.0,715.0,585.0,1051.0
16/05/11_9436.0,580.0,403.0,715.0,585.0,1051.0,1560.0
16/05/11_9439.0,403.0,715.0,585.0,1051.0,1560.0,766.0
16/05/11_9442.0,715.0,585.0,1051.0,1560.0,766.0,919.0
16/05/11_9456.0,585.0,1051.0,1560.0,766.0,919.0,1062.0
16/05/11_9479.0,1051.0,1560.0,766.0,919.0,1062.0,446.0
16/05/11_9481.0,1560.0,766.0,919.0,1062.0,446.0,1548.0
16/05/11_9490.0,766.0,919.0,1062.0,446.0,1548.0,1831.0
16/05/11_9498.0,919.0,1062.0,446.0,1548.0,1831.0,545.0
16/05/11_9532.0,1062.0,446.0,1548.0,1831.0,545.0,996.0
16/05/11_9578.0,446.0,1548.0,1831.0,545.0,996.0,622.0
16/05/11_9611.0,1548.0,1831.0,545.0,996.0,622.0,211.0
16/05/11_9613.0,1831.0,545.0,996.0,622.0,211.0,1082.0
16/05/11_9632.0,545.0,996.0,622.0,211.0,1082.0,717.0
16/05/11_9672.0,996.0,622.0,211.0,1082.0,717.0,1103.0
16/05/11_9680.0,622.0,211.0,1082.0,717.0,1103.0,411.0
16/05/11_9700.0,211.0,1082.0,717.0,1103.0,411.0,599.0
16/05/11_9713.0,1082.0,717.0,1103.0,411.0,599.0,1159.0
16/05/11_9731.0,717.0,1103.0,411.0,599.0,1159.0,853.0
16/05/11_9745.0,1103.0,411.0,599.0,1159.0,853.0,2176.0
16/05/11_9770.0,411.0,599.0,1159.0,853.0,2176.0,1144.0
16/05/11_9789.0,599.0,1159.0,853.0,2176.0,1144.0,2239.0
16/05/11_9809.0,1159.0,853.0,2176.0,1144.0,2239.0,1397.0
16/05/11_9813.0,853.0,2176.0,1144.0,2239.0,1397.0,910.0
16/05/11_9823.0,2176.0,1144.0,2239.0,1397.0,910.0,656.0
16/05/11_9837.0,1144.0,2239.0,1397.0,910.0,656.0,1272.0
16/05/11_9845.0,2239.0,1397.0,910.0,656.0,1272.0,1341.0
16/05/11_9872.0,1397.0,910.0,656.0,1272.0,1341.0,1402.0
16/05/11_9876.0,910.0,656.0,1272.0,1341.0,1402.0,1656.0
16/05/11_9879.0,656.0,1272.0,1341.0,1402.0,1656.0,824.0
16/05/11_9880.0,1272.0,1341.0,1402.0,1656.0,824.0,1226.0
16/05/11_9881.0,1341.0,1402.0,1656.0,824.0,1226.0,1005.0
16/05/11_9890.0,1402.0,1656.0,824.0,1226.0,1005.0,2328.0
16/05/11_9909.0,1656.0,824.0,1226.0,1005.0,2328.0,743.0
16/05/11_9954.0,824.0,1226.0,1005.0,2328.0,743.0,696.0
16/05/11_9961.0,1226.0,1005.0,2328.0,743.0,696.0,483.0
16/05/11_9984.0,1005.0,2328.0,743.0,696.0,483.0,1091.0
16/10/12_8023.0,2328.0,743.0,696.0,483.0,1091.0,2172.0
16/10/12_8058.0,743.0,696.0,483.0,1091.0,2172.0,784.0
16/10/12_8063.0,696.0,483.0,1091.0,2172.0,784.0,448.0
16/10/12_8091.0,483.0,1091.0,2172.0,784.0,448.0,1652.0
16/10/12_8094.0,1091.0,2172.0,784.0,448.0,1652.0,936.0
16/10/12_8095.0,2172.0,784.0,448.0,1652.0,936.0,258.0
16/10/12_8121.0,784.0,448.0,1652.0,936.0,258.0,225.0
16/10/12_8218.0,448.0,1652.0,936.0,258.0,225.0,1260.0
16/10/12_8222.0,1652.0,936.0,258.0,225.0,1260.0,1163.0
16/10/12_8317.0,936.0,258.0,225.0,1260.0,1163.0,555.0
16/10/12_8319.0,258.0,225.0,1260.0,1163.0,555.0,1154.0
16/10/12_8392.0,225.0,1260.0,1163.0,555.0,1154.0,247.0
16/10/12_8398.0,1260.0,1163.0,555.0,1154.0,247.0,1161.0
16/10/12_8400.0,1163.0,555.0,1154.0,247.0,1161.0,1355.0
16/10/12_8422.0,555.0,1154.0,247.0,1161.0,1355.0,516.0
16/10/12_8438.0,1154.0,247.0,1161.0,1355.0,516.0,1127.0
16/10/12_8555.0,247.0,1161.0,1355.0,516.0,1127.0,40.0
16/10/12_8562.0,1161.0,1355.0,516.0,1127.0,40.0,743.0
16/10/12_8869.0,1355.0,516.0,1127.0,40.0,743.0,690.0
16/10/12_8911.0,516.0,1127.0,40.0,743.0,690.0,1901.0
16/10/12_8991.0,1127.0,40.0,743.0,690.0,1901.0,412.0
16/10/12_9001.0,40.0,743.0,690.0,1901.0,412.0,848.0
16/10/12_9043.0,743.0,690.0,1901.0,412.0,848.0,1055.0
16/10/12_9092.0,690.0,1901.0,412.0,848.0,1055.0,375.0
16/10/12_9112.0,1901.0,412.0,848.0,1055.0,375.0,894.0
16/10/12_9132.0,412.0,848.0,1055.0,375.0,894.0,444.0
16/10/12_9147.0,848.0,1055.0,375.0,894.0,444.0,1461.0
16/10/12_9164.0,1055.0,375.0,894.0,444.0,1461.0,987.0
16/10/12_9178.0,375.0,894.0,444.0,1461.0,987.0,818.0
16/10/12_9190.0,894.0,444.0,1461.0,987.0,818.0,458.0
16/10/12_9221.0,444.0,1461.0,987.0,818.0,458.0,626.0
16/10/12_9250.0,1461.0,987.0,818.0,458.0,626.0,521.0
16/10/12_9273.0,987.0,818.0,458.0,626.0,521.0,371.0
16/10/12_9279.0,818.0,458.0,626.0,521.0,371.0,971.0
16/10/12_9281.0,458.0,626.0,521.0,371.0,971.0,668.0
16/10/12_9328.0,626.0,521.0,371.0,971.0,668.0,332.0
16/10/12_9371.0,521.0,371.0,971.0,668.0,332.0,266.0
16/10/12_9425.0,371.0,971.0,668.0,332.0,266.0,366.0
16/10/12_9430.0,971.0,668.0,332.0,266.0,366.0,587.0
16/10/12_9432.0,668.0,332.0,266.0,366.0,587.0,783.0
16/10/12_9436.0,332.0,266.0,366.0,587.0,783.0,1401.0
16/10/12_9439.0,266.0,366.0,587.0,783.0,1401.0,404.0
16/10/12_9442.0,366.0,587.0,783.0,1401.0,404.0,719.0
16/10/12_9456.0,587.0,783.0,1401.0,404.0,719.0,968.0
16/10/12_9479.0,783.0,1401.0,404.0,719.0,968.0,400.0
16/10/12_9481.0,1401.0,404.0,719.0,968.0,400.0,1603.0
16/10/12_9490.0,404.0,719.0,968.0,400.0,1603.0,1639.0
16/10/12_9498.0,719.0,968.0,400.0,1603.0,1639.0,596.0
16/10/12_9532.0,968.0,400.0,1603.0,1639.0,596.0,908.0
16/10/12_9578.0,400.0,1603.0,1639.0,596.0,908.0,384.0
16/10/12_9611.0,1603.0,1639.0,596.0,908.0,384.0,82.0
16/10/12_9613.0,1639.0,596.0,908.0,384.0,82.0,808.0
16/10/12_9632.0,596.0,908.0,384.0,82.0,808.0,453.0
16/10/12_9672.0,908.0,384.0,82.0,808.0,453.0,1086.0
16/10/12_9680.0,384.0,82.0,808.0,453.0,1086.0,434.0
16/10/12_9700.0,82.0,808.0,453.0,1086.0,434.0,505.0
16/10/12_9713.0,808.0,453.0,1086.0,434.0,505.0,800.0
16/10/12_9731.0,453.0,1086.0,434.0,505.0,800.0,570.0
16/10/12_9745.0,1086.0,434.0,505.0,800.0,570.0,1927.0
16/10/12_9770.0,434.0,505.0,800.0,570.0,1927.0,1229.0
16/10/12_9789.0,505.0,800.0,570.0,1927.0,1229.0,2281.0
16/10/12_9809.0,800.0,570.0,1927.0,1229.0,2281.0,1132.0
16/10/12_9813.0,570.0,1927.0,1229.0,2281.0,1132.0,517.0
16/10/12_9823.0,1927.0,1229.0,2281.0,1132.0,517.0,416.0
16/10/12_9837.0,1229.0,2281.0,1132.0,517.0,416.0,807.0
16/10/12_9845.0,2281.0,1132.0,517.0,416.0,807.0,1022.0
16/10/12_9872.0,1132.0,517.0,416.0,807.0,1022.0,617.0
16/10/12_9876.0,517.0,416.0,807.0,1022.0,617.0,1225.0
16/10/12_9879.0,416.0,807.0,1022.0,617.0,1225.0,608.0
16/10/12_9880.0,807.0,1022.0,617.0,1225.0,608.0,1332.0
16/10/12_9881.0,1022.0,617.0,1225.0,608.0,1332.0,656.0
16/10/12_9890.0,617.0,1225.0,608.0,1332.0,656.0,2344.0
16/10/12_9909.0,1225.0,608.0,1332.0,656.0,2344.0,891.0
16/10/12_9954.0,608.0,1332.0,656.0,2344.0,891.0,547.0
16/10/12_9961.0,1332.0,656.0,2344.0,891.0,547.0,360.0
16/10/12_9984.0,656.0,2344.0,891.0,547.0,360.0,976.0
17/01/11_8023.0,2344.0,891.0,547.0,360.0,976.0,1396.0
17/01/11_8058.0,891.0,547.0,360.0,976.0,1396.0,606.0
17/01/11_8063.0,547.0,360.0,976.0,1396.0,606.0,321.0
17/01/11_8091.0,360.0,976.0,1396.0,606.0,321.0,1320.0
17/01/11_8094.0,976.0,1396.0,606.0,321.0,1320.0,1165.0
17/01/11_8095.0,1396.0,606.0,321.0,1320.0,1165.0,255.0
17/01/11_8121.0,606.0,321.0,1320.0,1165.0,255.0,169.0
17/01/11_8218.0,321.0,1320.0,1165.0,255.0,169.0,943.0
17/01/11_8222.0,1320.0,1165.0,255.0,169.0,943.0,693.0
17/01/11_8317.0,1165.0,255.0,169.0,943.0,693.0,644.0
17/01/11_8319.0,255.0,169.0,943.0,693.0,644.0,1060.0
17/01/11_8392.0,169.0,943.0,693.0,644.0,1060.0,224.0
17/01/11_8398.0,943.0,693.0,644.0,1060.0,224.0,1202.0
17/01/11_8400.0,693.0,644.0,1060.0,224.0,1202.0,990.0
17/01/11_8422.0,644.0,1060.0,224.0,1202.0,990.0,420.0
17/01/11_8438.0,1060.0,224.0,1202.0,990.0,420.0,1021.0
17/01/11_8555.0,224.0,1202.0,990.0,420.0,1021.0,43.0
17/01/11_8562.0,1202.0,990.0,420.0,1021.0,43.0,570.0
17/01/11_8869.0,990.0,420.0,1021.0,43.0,570.0,636.0
17/01/11_8911.0,420.0,1021.0,43.0,570.0,636.0,1724.0
17/01/11_8991.0,1021.0,43.0,570.0,636.0,1724.0,388.0
17/01/11_9001.0,43.0,570.0,636.0,1724.0,388.0,732.0
17/01/11_9043.0,570.0,636.0,1724.0,388.0,732.0,1044.0
17/01/11_9092.0,636.0,1724.0,388.0,732.0,1044.0,198.0
17/01/11_9112.0,1724.0,388.0,732.0,1044.0,198.0,928.0
17/01/11_9132.0,388.0,732.0,1044.0,198.0,928.0,630.0
17/01/11_9147.0,732.0,1044.0,198.0,928.0,630.0,1428.0
17/01/11_9164.0,1044.0,198.0,928.0,630.0,1428.0,718.0
17/01/11_9178.0,198.0,928.0,630.0,1428.0,718.0,846.0
17/01/11_9190.0,928.0,630.0,1428.0,718.0,846.0,463.0
17/01/11_9221.0,630.0,1428.0,718.0,846.0,463.0,708.0
17/01/11_9250.0,1428.0,718.0,846.0,463.0,708.0,624.0
17/01/11_9273.0,718.0,846.0,463.0,708.0,624.0,411.0
17/01/11_9279.0,846.0,463.0,708.0,624.0,411.0,756.0
17/01/11_9281.0,463.0,708.0,624.0,411.0,756.0,598.0
17/01/11_9328.0,708.0,624.0,411.0,756.0,598.0,441.0
17/01/11_9371.0,624.0,411.0,756.0,598.0,441.0,252.0
17/01/11_9425.0,411.0,756.0,598.0,441.0,252.0,455.0
17/01/11_9430.0,756.0,598.0,441.0,252.0,455.0,493.0
17/01/11_9432.0,598.0,441.0,252.0,455.0,493.0,817.0
17/01/11_9436.0,441.0,252.0,455.0,493.0,817.0,1067.0
17/01/11_9439.0,252.0,455.0,493.0,817.0,1067.0,499.0
17/01/11_9442.0,455.0,493.0,817.0,1067.0,499.0,588.0
17/01/11_9456.0,493.0,817.0,1067.0,499.0,588.0,1123.0
17/01/11_9479.0,817.0,1067.0,499.0,588.0,1123.0,439.0
17/01/11_9481.0,1067.0,499.0,588.0,1123.0,439.0,1324.0
17/01/11_9490.0,499.0,588.0,1123.0,439.0,1324.0,1785.0
17/01/11_9498.0,588.0,1123.0,439.0,1324.0,1785.0,483.0
17/01/11_9532.0,1123.0,439.0,1324.0,1785.0,483.0,813.0
17/01/11_9578.0,439.0,1324.0,1785.0,483.0,813.0,377.0
17/01/11_9611.0,1324.0,1785.0,483.0,813.0,377.0,125.0
17/01/11_9613.0,1785.0,483.0,813.0,377.0,125.0,895.0
17/01/11_9632.0,483.0,813.0,377.0,125.0,895.0,443.0
17/01/11_9672.0,813.0,377.0,125.0,895.0,443.0,1084.0
17/01/11_9680.0,377.0,125.0,895.0,443.0,1084.0,377.0
17/01/11_9700.0,125.0,895.0,443.0,1084.0,377.0,481.0
17/01/11_9713.0,895.0,443.0,1084.0,377.0,481.0,768.0
17/01/11_9731.0,443.0,1084.0,377.0,481.0,768.0,539.0
17/01/11_9745.0,1084.0,377.0,481.0,768.0,539.0,2047.0
17/01/11_9770.0,377.0,481.0,768.0,539.0,2047.0,939.0
17/01/11_9789.0,481.0,768.0,539.0,2047.0,939.0,1986.0
17/01/11_9809.0,768.0,539.0,2047.0,939.0,1986.0,1003.0
17/01/11_9813.0,539.0,2047.0,939.0,1986.0,1003.0,486.0
17/01/11_9823.0,2047.0,939.0,1986.0,1003.0,486.0,427.0
17/01/11_9837.0,939.0,1986.0,1003.0,486.0,427.0,886.0
17/01/11_9845.0,1986.0,1003.0,486.0,427.0,886.0,1098.0
17/01/11_9872.0,1003.0,486.0,427.0,886.0,1098.0,894.0
17/01/11_9876.0,486.0,427.0,886.0,1098.0,894.0,1171.0
17/01/11_9879.0,427.0,886.0,1098.0,894.0,1171.0,547.0
17/01/11_9880.0,886.0,1098.0,894.0,1171.0,547.0,1322.0
17/01/11_9881.0,1098.0,894.0,1171.0,547.0,1322.0,563.0
17/01/11_9890.0,894.0,1171.0,547.0,1322.0,563.0,2198.0
17/01/11_9909.0,1171.0,547.0,1322.0,563.0,2198.0,644.0
17/01/11_9954.0,547.0,1322.0,563.0,2198.0,644.0,573.0
17/01/11_9961.0,1322.0,563.0,2198.0,644.0,573.0,330.0
17/01/11_9984.0,563.0,2198.0,644.0,573.0,330.0,780.0
17/04/12_8023.0,2198.0,644.0,573.0,330.0,780.0,1435.0
17/04/12_8058.0,644.0,573.0,330.0,780.0,1435.0,479.0
17/04/12_8063.0,573.0,330.0,780.0,1435.0,479.0,327.0
17/04/12_8091.0,330.0,780.0,1435.0,479.0,327.0,1239.0
17/04/12_8094.0,780.0,1435.0,479.0,327.0,1239.0,914.0
17/04/12_8095.0,1435.0,479.0,327.0,1239.0,914.0,212.0
17/04/12_8121.0,479.0,327.0,1239.0,914.0,212.0,192.0
17/04/12_8218.0,327.0,1239.0,914.0,212.0,192.0,773.0
17/04/12_8222.0,1239.0,914.0,212.0,192.0,773.0,767.0
17/04/12_8317.0,914.0,212.0,192.0,773.0,767.0,495.0
17/04/12_8319.0,212.0,192.0,773.0,767.0,495.0,818.0
17/04/12_8392.0,192.0,773.0,767.0,495.0,818.0,288.0
17/04/12_8398.0,773.0,767.0,495.0,818.0,288.0,995.0
17/04/12_8400.0,767.0,495.0,818.0,288.0,995.0,987.0
17/04/12_8422.0,495.0,818.0,288.0,995.0,987.0,414.0
17/04/12_8438.0,818.0,288.0,995.0,987.0,414.0,920.0
17/04/12_8555.0,288.0,995.0,987.0,414.0,920.0,78.0
17/04/12_8562.0,995.0,987.0,414.0,920.0,78.0,607.0
17/04/12_8869.0,987.0,414.0,920.0,78.0,607.0,597.0
17/04/12_8911.0,414.0,920.0,78.0,607.0,597.0,1427.0
17/04/12_8991.0,920.0,78.0,607.0,597.0,1427.0,301.0
17/04/12_9001.0,78.0,607.0,597.0,1427.0,301.0,683.0
17/04/12_9043.0,607.0,597.0,1427.0,301.0,683.0,853.0
17/04/12_9092.0,597.0,1427.0,301.0,683.0,853.0,166.0
17/04/12_9112.0,1427.0,301.0,683.0,853.0,166.0,788.0
17/04/12_9132.0,301.0,683.0,853.0,166.0,788.0,292.0
17/04/12_9147.0,683.0,853.0,166.0,788.0,292.0,1164.0
17/04/12_9164.0,853.0,166.0,788.0,292.0,1164.0,622.0
17/04/12_9178.0,166.0,788.0,292.0,1164.0,622.0,626.0
17/04/12_9190.0,788.0,292.0,1164.0,622.0,626.0,400.0
17/04/12_9221.0,292.0,1164.0,622.0,626.0,400.0,516.0
17/04/12_9250.0,1164.0,622.0,626.0,400.0,516.0,468.0
17/04/12_9273.0,622.0,626.0,400.0,516.0,468.0,353.0
17/04/12_9279.0,626.0,400.0,516.0,468.0,353.0,892.0
17/04/12_9281.0,400.0,516.0,468.0,353.0,892.0,499.0
17/04/12_9328.0,516.0,468.0,353.0,892.0,499.0,279.0
17/04/12_9371.0,468.0,353.0,892.0,499.0,279.0,233.0
17/04/12_9425.0,353.0,892.0,499.0,279.0,233.0,371.0
17/04/12_9430.0,892.0,499.0,279.0,233.0,371.0,374.0
17/04/12_9432.0,499.0,279.0,233.0,371.0,374.0,642.0
17/04/12_9436.0,279.0,233.0,371.0,374.0,642.0,1110.0
17/04/12_9439.0,233.0,371.0,374.0,642.0,1110.0,418.0
17/04/12_9442.0,371.0,374.0,642.0,1110.0,418.0,484.0
17/04/12_9456.0,374.0,642.0,1110.0,418.0,484.0,611.0
17/04/12_9479.0,642.0,1110.0,418.0,484.0,611.0,427.0
17/04/12_9481.0,1110.0,418.0,484.0,611.0,427.0,1274.0
17/04/12_9490.0,418.0,484.0,611.0,427.0,1274.0,1488.0
17/04/12_9498.0,484.0,611.0,427.0,1274.0,1488.0,395.0
17/04/12_9532.0,611.0,427.0,1274.0,1488.0,395.0,663.0
17/04/12_9578.0,427.0,1274.0,1488.0,395.0,663.0,336.0
17/04/12_9611.0,1274.0,1488.0,395.0,663.0,336.0,127.0
17/04/12_9613.0,1488.0,395.0,663.0,336.0,127.0,712.0
17/04/12_9632.0,395.0,663.0,336.0,127.0,712.0,419.0
17/04/12_9672.0,663.0,336.0,127.0,712.0,419.0,930.0
17/04/12_9680.0,336.0,127.0,712.0,419.0,930.0,279.0
17/04/12_9700.0,127.0,712.0,419.0,930.0,279.0,435.0
17/04/12_9713.0,712.0,419.0,930.0,279.0,435.0,759.0
17/04/12_9731.0,419.0,930.0,279.0,435.0,759.0,362.0
17/04/12_9745.0,930.0,279.0,435.0,759.0,362.0,1740.0
17/04/12_9770.0,279.0,435.0,759.0,362.0,1740.0,693.0
17/04/12_9789.0,435.0,759.0,362.0,1740.0,693.0,1693.0
17/04/12_9809.0,759.0,362.0,1740.0,693.0,1693.0,892.0
17/04/12_9813.0,362.0,1740.0,693.0,1693.0,892.0,438.0
17/04/12_9823.0,1740.0,693.0,1693.0,892.0,438.0,325.0
17/04/12_9837.0,693.0,1693.0,892.0,438.0,325.0,651.0
17/04/12_9845.0,1693.0,892.0,438.0,325.0,651.0,891.0
17/04/12_9872.0,892.0,438.0,325.0,651.0,891.0,665.0
17/04/12_9876.0,438.0,325.0,651.0,891.0,665.0,878.0
17/04/12_9879.0,325.0,651.0,891.0,665.0,878.0,491.0
17/04/12_9880.0,651.0,891.0,665.0,878.0,491.0,1064.0
17/04/12_9881.0,891.0,665.0,878.0,491.0,1064.0,495.0
17/04/12_9890.0,665.0,878.0,491.0,1064.0,495.0,2674.0
17/04/12_9909.0,878.0,491.0,1064.0,495.0,2674.0,825.0
17/04/12_9954.0,491.0,1064.0,495.0,2674.0,825.0,706.0
17/04/12_9961.0,1064.0,495.0,2674.0,825.0,706.0,484.0
17/04/12_9984.0,495.0,2674.0,825.0,706.0,484.0,1105.0
17/07/12_8023.0,2674.0,825.0,706.0,484.0,1105.0,1813.0
17/07/12_8058.0,825.0,706.0,484.0,1105.0,1813.0,751.0
17/07/12_8063.0,706.0,484.0,1105.0,1813.0,751.0,355.0
17/07/12_8091.0,484.0,1105.0,1813.0,751.0,355.0,1778.0
17/07/12_8094.0,1105.0,1813.0,751.0,355.0,1778.0,948.0
17/07/12_8095.0,1813.0,751.0,355.0,1778.0,948.0,452.0
17/07/12_8121.0,751.0,355.0,1778.0,948.0,452.0,297.0
17/07/12_8218.0,355.0,1778.0,948.0,452.0,297.0,1177.0
17/07/12_8222.0,1778.0,948.0,452.0,297.0,1177.0,1034.0
17/07/12_8317.0,948.0,452.0,297.0,1177.0,1034.0,621.0
17/07/12_8319.0,452.0,297.0,1177.0,1034.0,621.0,1196.0
17/07/12_8392.0,297.0,1177.0,1034.0,621.0,1196.0,229.0
17/07/12_8398.0,1177.0,1034.0,621.0,1196.0,229.0,1276.0
17/07/12_8400.0,1034.0,621.0,1196.0,229.0,1276.0,1312.0
17/07/12_8422.0,621.0,1196.0,229.0,1276.0,1312.0,537.0
17/07/12_8438.0,1196.0,229.0,1276.0,1312.0,537.0,1022.0
17/07/12_8555.0,229.0,1276.0,1312.0,537.0,1022.0,91.0
17/07/12_8562.0,1276.0,1312.0,537.0,1022.0,91.0,779.0
17/07/12_8869.0,1312.0,537.0,1022.0,91.0,779.0,647.0
17/07/12_8911.0,537.0,1022.0,91.0,779.0,647.0,1806.0
17/07/12_8991.0,1022.0,91.0,779.0,647.0,1806.0,648.0
17/07/12_9001.0,91.0,779.0,647.0,1806.0,648.0,950.0
17/07/12_9043.0,779.0,647.0,1806.0,648.0,950.0,1010.0
17/07/12_9092.0,647.0,1806.0,648.0,950.0,1010.0,270.0
17/07/12_9112.0,1806.0,648.0,950.0,1010.0,270.0,967.0
17/07/12_9132.0,648.0,950.0,1010.0,270.0,967.0,524.0
17/07/12_9147.0,950.0,1010.0,270.0,967.0,524.0,1388.0
17/07/12_9164.0,1010.0,270.0,967.0,524.0,1388.0,908.0
17/07/12_9178.0,270.0,967.0,524.0,1388.0,908.0,903.0
17/07/12_9190.0,967.0,524.0,1388.0,908.0,903.0,497.0
17/07/12_9221.0,524.0,1388.0,908.0,903.0,497.0,736.0
17/07/12_9250.0,1388.0,908.0,903.0,497.0,736.0,543.0
17/07/12_9273.0,908.0,903.0,497.0,736.0,543.0,408.0
17/07/12_9279.0,903.0,497.0,736.0,543.0,408.0,985.0
17/07/12_9281.0,497.0,736.0,543.0,408.0,985.0,648.0
17/07/12_9328.0,736.0,543.0,408.0,985.0,648.0,462.0
17/07/12_9371.0,543.0,408.0,985.0,648.0,462.0,410.0
17/07/12_9425.0,408.0,985.0,648.0,462.0,410.0,437.0
17/07/12_9430.0,985.0,648.0,462.0,410.0,437.0,569.0
17/07/12_9432.0,648.0,462.0,410.0,437.0,569.0,817.0
17/07/12_9436.0,462.0,410.0,437.0,569.0,817.0,1582.0
17/07/12_9439.0,410.0,437.0,569.0,817.0,1582.0,514.0
17/07/12_9442.0,437.0,569.0,817.0,1582.0,514.0,1030.0
17/07/12_9456.0,569.0,817.0,1582.0,514.0,1030.0,987.0
17/07/12_9479.0,817.0,1582.0,514.0,1030.0,987.0,380.0
17/07/12_9481.0,1582.0,514.0,1030.0,987.0,380.0,1568.0
17/07/12_9490.0,514.0,1030.0,987.0,380.0,1568.0,1805.0
17/07/12_9498.0,1030.0,987.0,380.0,1568.0,1805.0,343.0
17/07/12_9532.0,987.0,380.0,1568.0,1805.0,343.0,916.0
17/07/12_9578.0,380.0,1568.0,1805.0,343.0,916.0,640.0
17/07/12_9611.0,1568.0,1805.0,343.0,916.0,640.0,139.0
17/07/12_9613.0,1805.0,343.0,916.0,640.0,139.0,1092.0
17/07/12_9632.0,343.0,916.0,640.0,139.0,1092.0,485.0
17/07/12_9672.0,916.0,640.0,139.0,1092.0,485.0,1163.0
17/07/12_9680.0,640.0,139.0,1092.0,485.0,1163.0,289.0
17/07/12_9700.0,139.0,1092.0,485.0,1163.0,289.0,580.0
17/07/12_9713.0,1092.0,485.0,1163.0,289.0,580.0,951.0
17/07/12_9731.0,485.0,1163.0,289.0,580.0,951.0,771.0
17/07/12_9745.0,1163.0,289.0,580.0,951.0,771.0,2181.0
17/07/12_9770.0,289.0,580.0,951.0,771.0,2181.0,888.0
17/07/12_9789.0,580.0,951.0,771.0,2181.0,888.0,2645.0
17/07/12_9809.0,951.0,771.0,2181.0,888.0,2645.0,1171.0
17/07/12_9813.0,771.0,2181.0,888.0,2645.0,1171.0,658.0
17/07/12_9823.0,2181.0,888.0,2645.0,1171.0,658.0,449.0
17/07/12_9837.0,888.0,2645.0,1171.0,658.0,449.0,995.0
17/07/12_9845.0,2645.0,1171.0,658.0,449.0,995.0,1169.0
17/07/12_9872.0,1171.0,658.0,449.0,995.0,1169.0,884.0
17/07/12_9876.0,658.0,449.0,995.0,1169.0,884.0,1354.0
17/07/12_9879.0,449.0,995.0,1169.0,884.0,1354.0,642.0
17/07/12_9880.0,995.0,1169.0,884.0,1354.0,642.0,1348.0
17/07/12_9881.0,1169.0,884.0,1354.0,642.0,1348.0,624.0
17/07/12_9890.0,884.0,1354.0,642.0,1348.0,624.0,2279.0
17/07/12_9909.0,1354.0,642.0,1348.0,624.0,2279.0,748.0
